iso	chr	start	end	mapon
Gd_00442-ba	chr1002	1257990	1272845	intra
Gd_00442-ba	chr1002	1284095	1285248	intra
Gd_00442-ba	chr1002	1287426	1487572	intra
Gd_00442-ba	chr1002	1487662	1956747	intra
Gd_00442-ba	chr1002	1956749	2214965	intra
Gd_00442-ba	chr1002	2402487	2414431	intra
Gd_00442-ba	chr1002	2561720	2562297	intra
Gd_00442-ba	chr1002	3192362	3209458	intra
Gd_00442-ba	chr1002	3340284	3340953	intra
Gd_00442-ba	chr1002	3347177	3347687	intra
Gd_00442-ba	chr1002	3469766	3470385	intra
Gd_00442-ba	chr1002	3599711	3599972	intra
Gd_00442-ba	chr1004	15952	17800	all
Gd_00442-ba	chr1004	42859	43146	all
Gd_00442-ba	chr1004	121917	235074	all
Gd_00442-ba	chr1004	446656	448415	all
Gd_00442-ba	chr1004	448472	452983	all
Gd_00442-ba	chr1004	531601	538225	all
Gd_00442-ba	chr1004	570683	577645	all
Gd_00442-ba	chr1004	713597	715361	all
Gd_00442-ba	chr1004	717633	727363	all
Gd_00442-ba	chr1004	765614	772596	all
Gd_00442-ba	chr1004	780486	806759	all
Gd_00442-ba	chr1004	1056287	1057220	all
Gd_00442-ba	chr1004	1135590	1138428	all
Gd_00442-ba	chr1004	1157260	1164511	all
Gd_00442-ba	chr1004	1262747	1274993	all
Gd_00442-ba	chr1004	1284989	1297401	all
Gd_00442-ba	chr1004	1414176	1439550	all
Gd_00442-ba	chr1004	1442503	1442892	all
Gd_00442-ba	chr1004	1443562	1453573	all
Gd_00442-ba	chr1004	1453589	1454684	all
Gd_00442-ba	chr1004	1455332	1455724	all
Gd_00442-ba	chr1004	1462856	1480893	all
Gd_00442-ba	chr1004	1519020	1538489	all
Gd_00442-ba	chr1004	1538526	1543687	all
Gd_00442-ba	chr1004	1547705	1547997	all
Gd_00442-ba	chr1004	1678326	1678654	all
Gd_00442-ba	chr1004	1772842	1775002	all
Gd_00442-ba	chr1004	1810994	1817124	all
Gd_00442-ba	chr1004	1817148	1831328	all
Gd_00442-ba	chr1004	1831598	1836886	all
Gd_00442-ba	chr1004	1836959	1864922	all
Gd_00442-ba	chr1004	1935691	1939449	all
Gd_00442-ba	chr1004	1962649	1976699	all
Gd_00442-ba	chr1004	2051335	2053172	all
Gd_00442-ba	chr1004	2137660	2138284	all
Gd_00442-ba	chr1004	2138694	2171765	all
Gd_00442-ba	chr1004	2181271	2243456	all
Gd_00442-ba	chr1004	2243985	2260102	all
Gd_00442-ba	chr1004	2307864	2314586	all
Gd_00442-ba	chr1004	2316677	2318593	all
Gd_00442-ba	chr1004	2566658	2567295	all
Gd_00442-ba	chr1004	2821314	2837860	all
Gd_00442-ba	chr1004	2854816	2856681	all
Gd_00442-ba	chr1004	2976218	3002369	all
Gd_00442-ba	chr1004	3102390	3146362	all
Gd_00442-ba	chr1004	3217472	3222843	all
Gd_00442-ba	chr1004	3268906	3271353	all
Gd_00442-ba	chr1004	3285879	3315803	all
Gd_00442-ba	chr1004	3315804	3317004	all
Gd_00442-ba	chr1004	3317007	3319193	all
Gd_00442-ba	chr1004	3326177	3328035	all
Gd_00442-ba	chr1004	3336557	3342216	all
Gd_00442-ba	chr1004	3342394	3344343	all
Gd_00442-ba	chr1004	3346111	3347037	all
Gd_00442-ba	chr1004	3368651	3377182	all
Gd_00442-ba	chr1004	3406834	3437087	all
Gd_00442-ba	chr1004	15952	17800	inter
Gd_00442-ba	chr1004	42859	43146	inter
Gd_00442-ba	chr1004	121917	132723	inter
Gd_00442-ba	chr1004	150084	165687	inter
Gd_00442-ba	chr1004	188854	193870	inter
Gd_00442-ba	chr1004	209060	214778	inter
Gd_00442-ba	chr1004	215851	217804	inter
Gd_00442-ba	chr1004	227202	235074	inter
Gd_00442-ba	chr1004	446656	448415	inter
Gd_00442-ba	chr1004	448472	452983	inter
Gd_00442-ba	chr1004	531601	538225	inter
Gd_00442-ba	chr1004	570683	577645	inter
Gd_00442-ba	chr1004	713597	715361	inter
Gd_00442-ba	chr1004	765614	772596	inter
Gd_00442-ba	chr1004	788454	806759	inter
Gd_00442-ba	chr1004	1157260	1164511	inter
Gd_00442-ba	chr1004	1262747	1274993	inter
Gd_00442-ba	chr1004	1418891	1438011	inter
Gd_00442-ba	chr1004	1443562	1453573	inter
Gd_00442-ba	chr1004	1454348	1454684	inter
Gd_00442-ba	chr1004	1547705	1547997	inter
Gd_00442-ba	chr1004	1772842	1775002	inter
Gd_00442-ba	chr1004	1810994	1817124	inter
Gd_00442-ba	chr1004	1817148	1831328	inter
Gd_00442-ba	chr1004	1831598	1836886	inter
Gd_00442-ba	chr1004	1836959	1864922	inter
Gd_00442-ba	chr1004	1935691	1939449	inter
Gd_00442-ba	chr1004	1962649	1976699	inter
Gd_00442-ba	chr1004	2051335	2053172	inter
Gd_00442-ba	chr1004	2137660	2138284	inter
Gd_00442-ba	chr1004	2138694	2171765	inter
Gd_00442-ba	chr1004	2181271	2187232	inter
Gd_00442-ba	chr1004	2200817	2203564	inter
Gd_00442-ba	chr1004	2204202	2210820	inter
Gd_00442-ba	chr1004	2212808	2222862	inter
Gd_00442-ba	chr1004	2230832	2232686	inter
Gd_00442-ba	chr1004	2238828	2242013	inter
Gd_00442-ba	chr1004	2244120	2260102	inter
Gd_00442-ba	chr1004	2316677	2318593	inter
Gd_00442-ba	chr1004	2566658	2567295	inter
Gd_00442-ba	chr1004	2822026	2823427	inter
Gd_00442-ba	chr1004	2824255	2837860	inter
Gd_00442-ba	chr1004	2854816	2856681	inter
Gd_00442-ba	chr1004	2976218	3002369	inter
Gd_00442-ba	chr1004	3102390	3146362	inter
Gd_00442-ba	chr1004	3217472	3222843	inter
Gd_00442-ba	chr1004	3268906	3271353	inter
Gd_00442-ba	chr1004	3285879	3315803	inter
Gd_00442-ba	chr1004	3317007	3319193	inter
Gd_00442-ba	chr1004	3326177	3328035	inter
Gd_00442-ba	chr1004	3336557	3342216	inter
Gd_00442-ba	chr1004	3342394	3344343	inter
Gd_00442-ba	chr1004	3346111	3347037	inter
Gd_00442-ba	chr1004	3368651	3377182	inter
Gd_00442-ba	chr1004	3406834	3437087	inter
Gd_00442-ba	chr1004	121917	235074	intra
Gd_00442-ba	chr1004	717633	727363	intra
Gd_00442-ba	chr1004	780486	788454	intra
Gd_00442-ba	chr1004	1056287	1057220	intra
Gd_00442-ba	chr1004	1135590	1138428	intra
Gd_00442-ba	chr1004	1157260	1164511	intra
Gd_00442-ba	chr1004	1262747	1269982	intra
Gd_00442-ba	chr1004	1284989	1297401	intra
Gd_00442-ba	chr1004	1414176	1439550	intra
Gd_00442-ba	chr1004	1442503	1442892	intra
Gd_00442-ba	chr1004	1453589	1454348	intra
Gd_00442-ba	chr1004	1455332	1455724	intra
Gd_00442-ba	chr1004	1462856	1480893	intra
Gd_00442-ba	chr1004	1519020	1538489	intra
Gd_00442-ba	chr1004	1538526	1543687	intra
Gd_00442-ba	chr1004	1678326	1678654	intra
Gd_00442-ba	chr1004	2185486	2243456	intra
Gd_00442-ba	chr1004	2243985	2258296	intra
Gd_00442-ba	chr1004	2307864	2314586	intra
Gd_00442-ba	chr1004	2821314	2837860	intra
Gd_00442-ba	chr1004	2976218	3002369	intra
Gd_00442-ba	chr1004	3113466	3115233	intra
Gd_00442-ba	chr1004	3145226	3145492	intra
Gd_00442-ba	chr1004	3315804	3317004	intra
Gd_00442-ba	chr1005	1	6830	all
Gd_00442-ba	chr1005	17017	25259	all
Gd_00442-ba	chr1005	28497	35495	all
Gd_00442-ba	chr1005	53159	55004	all
Gd_00442-ba	chr1005	107156	109001	all
Gd_00442-ba	chr1005	200584	202447	all
Gd_00442-ba	chr1005	417618	431930	all
Gd_00442-ba	chr1005	540569	548776	all
Gd_00442-ba	chr1005	580956	606109	all
Gd_00442-ba	chr1005	606139	670181	all
Gd_00442-ba	chr1005	675831	703944	all
Gd_00442-ba	chr1005	747844	912453	all
Gd_00442-ba	chr1005	1075371	1082549	all
Gd_00442-ba	chr1005	1195711	1202711	all
Gd_00442-ba	chr1005	1298274	1300124	all
Gd_00442-ba	chr1005	1336221	1338067	all
Gd_00442-ba	chr1005	1429677	1436040	all
Gd_00442-ba	chr1005	1437654	1444369	all
Gd_00442-ba	chr1005	1578058	1578685	all
Gd_00442-ba	chr1005	1590175	1613447	all
Gd_00442-ba	chr1005	1624081	1626376	all
Gd_00442-ba	chr1005	1626452	1629852	all
Gd_00442-ba	chr1005	1642461	1642692	all
Gd_00442-ba	chr1005	1653539	1660520	all
Gd_00442-ba	chr1005	1830016	1831783	all
Gd_00442-ba	chr1005	1950181	1951062	all
Gd_00442-ba	chr1005	2017956	2018268	all
Gd_00442-ba	chr1005	2029259	2030311	all
Gd_00442-ba	chr1005	2529575	2535100	all
Gd_00442-ba	chr1005	2561475	2571161	all
Gd_00442-ba	chr1005	2606375	2620145	all
Gd_00442-ba	chr1005	2724071	2726837	all
Gd_00442-ba	chr1005	2731376	2816972	all
Gd_00442-ba	chr1005	2816974	2818112	all
Gd_00442-ba	chr1005	2879201	2879790	all
Gd_00442-ba	chr1005	2898592	2909737	all
Gd_00442-ba	chr1005	2919725	2922036	all
Gd_00442-ba	chr1005	2931610	2957468	all
Gd_00442-ba	chr1005	2992119	2992452	all
Gd_00442-ba	chr1005	2997958	3006011	all
Gd_00442-ba	chr1005	3006091	3048711	all
Gd_00442-ba	chr1005	3057344	3241980	all
Gd_00442-ba	chr1005	3242312	3243512	all
Gd_00442-ba	chr1005	3246867	3253761	all
Gd_00442-ba	chr1005	3343260	3343736	all
Gd_00442-ba	chr1005	3411754	3431728	all
Gd_00442-ba	chr1005	3543656	3552714	all
Gd_00442-ba	chr1005	3554960	3575338	all
Gd_00442-ba	chr1005	3584209	3587093	all
Gd_00442-ba	chr1005	3596341	3605806	all
Gd_00442-ba	chr1005	3695738	3697505	all
Gd_00442-ba	chr1005	3700934	3701149	all
Gd_00442-ba	chr1005	3703490	3707080	all
Gd_00442-ba	chr1005	3743721	3750798	all
Gd_00442-ba	chr1005	4269118	4270106	all
Gd_00442-ba	chr1005	4293531	4294419	all
Gd_00442-ba	chr1005	4309626	4309972	all
Gd_00442-ba	chr1005	4418576	4419050	all
Gd_00442-ba	chr1005	4420499	4465966	all
Gd_00442-ba	chr1005	28497	35495	inter
Gd_00442-ba	chr1005	107156	109001	inter
Gd_00442-ba	chr1005	417618	431930	inter
Gd_00442-ba	chr1005	540569	548776	inter
Gd_00442-ba	chr1005	580956	606109	inter
Gd_00442-ba	chr1005	606139	670181	inter
Gd_00442-ba	chr1005	675831	703944	inter
Gd_00442-ba	chr1005	747844	912453	inter
Gd_00442-ba	chr1005	1075371	1082549	inter
Gd_00442-ba	chr1005	1195711	1202711	inter
Gd_00442-ba	chr1005	1298274	1300124	inter
Gd_00442-ba	chr1005	1336221	1338067	inter
Gd_00442-ba	chr1005	1437654	1444369	inter
Gd_00442-ba	chr1005	1578058	1578685	inter
Gd_00442-ba	chr1005	1624081	1626376	inter
Gd_00442-ba	chr1005	1626452	1629852	inter
Gd_00442-ba	chr1005	1653539	1660520	inter
Gd_00442-ba	chr1005	1830016	1831783	inter
Gd_00442-ba	chr1005	1950181	1951062	inter
Gd_00442-ba	chr1005	2017956	2018268	inter
Gd_00442-ba	chr1005	2029259	2030311	inter
Gd_00442-ba	chr1005	2529575	2535100	inter
Gd_00442-ba	chr1005	2561475	2571161	inter
Gd_00442-ba	chr1005	2606375	2620145	inter
Gd_00442-ba	chr1005	2724071	2726837	inter
Gd_00442-ba	chr1005	2879201	2879790	inter
Gd_00442-ba	chr1005	2898592	2909737	inter
Gd_00442-ba	chr1005	2919725	2922036	inter
Gd_00442-ba	chr1005	2931610	2957468	inter
Gd_00442-ba	chr1005	2997958	3006011	inter
Gd_00442-ba	chr1005	3006091	3048711	inter
Gd_00442-ba	chr1005	3057344	3241980	inter
Gd_00442-ba	chr1005	3242312	3243512	inter
Gd_00442-ba	chr1005	3246867	3253761	inter
Gd_00442-ba	chr1005	3343260	3343736	inter
Gd_00442-ba	chr1005	3417914	3431728	inter
Gd_00442-ba	chr1005	3543656	3551123	inter
Gd_00442-ba	chr1005	3554960	3575338	inter
Gd_00442-ba	chr1005	3703490	3707080	inter
Gd_00442-ba	chr1005	4269118	4270106	inter
Gd_00442-ba	chr1005	4293531	4294419	inter
Gd_00442-ba	chr1005	4309626	4309972	inter
Gd_00442-ba	chr1005	4427806	4438309	inter
Gd_00442-ba	chr1005	4448299	4465707	inter
Gd_00442-ba	chr1005	1	6830	intra
Gd_00442-ba	chr1005	17017	25259	intra
Gd_00442-ba	chr1005	31092	35476	intra
Gd_00442-ba	chr1005	53159	55004	intra
Gd_00442-ba	chr1005	200584	202447	intra
Gd_00442-ba	chr1005	1429677	1436040	intra
Gd_00442-ba	chr1005	1578058	1578685	intra
Gd_00442-ba	chr1005	1590175	1613447	intra
Gd_00442-ba	chr1005	1642461	1642692	intra
Gd_00442-ba	chr1005	1830016	1831783	intra
Gd_00442-ba	chr1005	2017956	2018268	intra
Gd_00442-ba	chr1005	2029259	2030311	intra
Gd_00442-ba	chr1005	2731376	2816972	intra
Gd_00442-ba	chr1005	2816974	2818112	intra
Gd_00442-ba	chr1005	2992119	2992452	intra
Gd_00442-ba	chr1005	3411754	3431728	intra
Gd_00442-ba	chr1005	3550626	3552714	intra
Gd_00442-ba	chr1005	3584209	3587093	intra
Gd_00442-ba	chr1005	3596341	3605806	intra
Gd_00442-ba	chr1005	3695738	3697505	intra
Gd_00442-ba	chr1005	3700934	3701149	intra
Gd_00442-ba	chr1005	3743721	3750798	intra
Gd_00442-ba	chr1005	4418576	4419050	intra
Gd_00442-ba	chr1005	4420499	4465966	intra
Gd_00442-ba	chr1006	42439	42832	all
Gd_00442-ba	chr1006	103050	108001	all
Gd_00442-ba	chr1006	118294	118942	all
Gd_00442-ba	chr1006	186463	186841	all
Gd_00442-ba	chr1006	214794	215730	all
Gd_00442-ba	chr1006	256510	256816	all
Gd_00442-ba	chr1006	338773	340454	all
Gd_00442-ba	chr1006	342775	371871	all
Gd_00442-ba	chr1006	515733	522444	all
Gd_00442-ba	chr1006	677005	678727	all
Gd_00442-ba	chr1006	739228	745520	all
Gd_00442-ba	chr1006	754901	755583	all
Gd_00442-ba	chr1006	778737	780601	all
Gd_00442-ba	chr1006	816086	823455	all
Gd_00442-ba	chr1006	824395	847637	all
Gd_00442-ba	chr1006	856334	858200	all
Gd_00442-ba	chr1006	867637	867913	all
Gd_00442-ba	chr1006	957720	964544	all
Gd_00442-ba	chr1006	1024604	1025081	all
Gd_00442-ba	chr1006	1144305	1144577	all
Gd_00442-ba	chr1006	1270452	1277167	all
Gd_00442-ba	chr1006	1310021	1312815	all
Gd_00442-ba	chr1006	1652580	1653292	all
Gd_00442-ba	chr1006	1817300	1817865	all
Gd_00442-ba	chr1006	1998750	1999621	all
Gd_00442-ba	chr1006	2191452	2194787	all
Gd_00442-ba	chr1006	2274357	2274739	all
Gd_00442-ba	chr1006	2274756	2276235	all
Gd_00442-ba	chr1006	2300448	2302001	all
Gd_00442-ba	chr1006	2325786	2332962	all
Gd_00442-ba	chr1006	2332986	2333898	all
Gd_00442-ba	chr1006	2376560	2379346	all
Gd_00442-ba	chr1006	2387070	2411095	all
Gd_00442-ba	chr1006	2422956	2423430	all
Gd_00442-ba	chr1006	42439	42832	inter
Gd_00442-ba	chr1006	103050	108001	inter
Gd_00442-ba	chr1006	118294	118942	inter
Gd_00442-ba	chr1006	186463	186841	inter
Gd_00442-ba	chr1006	338773	340454	inter
Gd_00442-ba	chr1006	515733	522444	inter
Gd_00442-ba	chr1006	677005	678727	inter
Gd_00442-ba	chr1006	754901	755583	inter
Gd_00442-ba	chr1006	778737	780601	inter
Gd_00442-ba	chr1006	816086	823455	inter
Gd_00442-ba	chr1006	824395	847637	inter
Gd_00442-ba	chr1006	856334	858200	inter
Gd_00442-ba	chr1006	867637	867913	inter
Gd_00442-ba	chr1006	957720	964544	inter
Gd_00442-ba	chr1006	1024604	1025081	inter
Gd_00442-ba	chr1006	1144305	1144577	inter
Gd_00442-ba	chr1006	1270452	1277167	inter
Gd_00442-ba	chr1006	1310021	1312815	inter
Gd_00442-ba	chr1006	1652580	1653292	inter
Gd_00442-ba	chr1006	1817300	1817865	inter
Gd_00442-ba	chr1006	1998750	1999621	inter
Gd_00442-ba	chr1006	2191452	2194787	inter
Gd_00442-ba	chr1006	2274357	2274739	inter
Gd_00442-ba	chr1006	2300448	2302001	inter
Gd_00442-ba	chr1006	2332986	2333898	inter
Gd_00442-ba	chr1006	2376560	2379346	inter
Gd_00442-ba	chr1006	2422956	2423430	inter
Gd_00442-ba	chr1006	214794	215730	intra
Gd_00442-ba	chr1006	256510	256816	intra
Gd_00442-ba	chr1006	342775	371871	intra
Gd_00442-ba	chr1006	739228	745520	intra
Gd_00442-ba	chr1006	754901	755583	intra
Gd_00442-ba	chr1006	2274756	2276235	intra
Gd_00442-ba	chr1006	2325786	2332962	intra
Gd_00442-ba	chr1006	2387070	2411095	intra
Gd_00442-ba	chr1007	79707	80074	all
Gd_00442-ba	chr1007	91579	92252	all
Gd_00442-ba	chr1007	209003	211522	all
Gd_00442-ba	chr1007	226520	226872	all
Gd_00442-ba	chr1007	227098	232982	all
Gd_00442-ba	chr1007	233045	233561	all
Gd_00442-ba	chr1007	264446	265134	all
Gd_00442-ba	chr1007	356517	390706	all
Gd_00442-ba	chr1007	394725	397416	all
Gd_00442-ba	chr1007	511655	511940	all
Gd_00442-ba	chr1007	637435	669327	all
Gd_00442-ba	chr1007	807465	813591	all
Gd_00442-ba	chr1007	971214	972020	all
Gd_00442-ba	chr1007	1004905	1005686	all
Gd_00442-ba	chr1007	1010444	1033284	all
Gd_00442-ba	chr1007	1071597	1093594	all
Gd_00442-ba	chr1007	1517969	1519948	all
Gd_00442-ba	chr1007	1520095	1520688	all
Gd_00442-ba	chr1007	1645342	1728032	all
Gd_00442-ba	chr1007	2037657	2038053	all
Gd_00442-ba	chr1007	2121047	2123039	all
Gd_00442-ba	chr1007	2126106	2127778	all
Gd_00442-ba	chr1007	2133896	2134819	all
Gd_00442-ba	chr1007	2188533	2189805	all
Gd_00442-ba	chr1007	79707	80074	inter
Gd_00442-ba	chr1007	209003	211522	inter
Gd_00442-ba	chr1007	227098	232982	inter
Gd_00442-ba	chr1007	233045	233561	inter
Gd_00442-ba	chr1007	394725	397416	inter
Gd_00442-ba	chr1007	511655	511940	inter
Gd_00442-ba	chr1007	637435	669327	inter
Gd_00442-ba	chr1007	971214	972020	inter
Gd_00442-ba	chr1007	1004905	1005686	inter
Gd_00442-ba	chr1007	1010444	1033284	inter
Gd_00442-ba	chr1007	1071597	1093594	inter
Gd_00442-ba	chr1007	1519646	1519872	inter
Gd_00442-ba	chr1007	2037657	2038053	inter
Gd_00442-ba	chr1007	2121047	2123039	inter
Gd_00442-ba	chr1007	2133896	2134819	inter
Gd_00442-ba	chr1007	2188533	2189623	inter
Gd_00442-ba	chr1007	91579	92252	intra
Gd_00442-ba	chr1007	226520	226872	intra
Gd_00442-ba	chr1007	264446	265134	intra
Gd_00442-ba	chr1007	356517	390706	intra
Gd_00442-ba	chr1007	807465	813591	intra
Gd_00442-ba	chr1007	1517969	1519948	intra
Gd_00442-ba	chr1007	1520095	1520688	intra
Gd_00442-ba	chr1007	1645342	1728032	intra
Gd_00442-ba	chr1007	2121047	2123039	intra
Gd_00442-ba	chr1007	2126106	2127778	intra
Gd_00442-ba	chr1007	2188533	2189805	intra
Gd_00442-ba	chr1008	14919	24430	all
Gd_00442-ba	chr1008	34147	36832	all
Gd_00442-ba	chr1008	40138	48197	all
Gd_00442-ba	chr1008	71835	73691	all
Gd_00442-ba	chr1008	75515	97904	all
Gd_00442-ba	chr1008	97995	102189	all
Gd_00442-ba	chr1008	153541	154573	all
Gd_00442-ba	chr1008	156957	158641	all
Gd_00442-ba	chr1008	160510	161569	all
Gd_00442-ba	chr1008	182697	190332	all
Gd_00442-ba	chr1008	190499	669756	all
Gd_00442-ba	chr1008	817493	819355	all
Gd_00442-ba	chr1008	824221	825066	all
Gd_00442-ba	chr1008	910219	910472	all
Gd_00442-ba	chr1008	1006125	1006655	all
Gd_00442-ba	chr1008	1064108	1065875	all
Gd_00442-ba	chr1008	1208655	1209379	all
Gd_00442-ba	chr1008	1341708	1344194	all
Gd_00442-ba	chr1008	1365458	1376404	all
Gd_00442-ba	chr1008	1404653	1406153	all
Gd_00442-ba	chr1008	1425640	1431897	all
Gd_00442-ba	chr1008	1434865	1458916	all
Gd_00442-ba	chr1008	1485599	1487169	all
Gd_00442-ba	chr1008	1510939	1512681	all
Gd_00442-ba	chr1008	1557178	1589041	all
Gd_00442-ba	chr1008	1754589	1757545	all
Gd_00442-ba	chr1008	1778740	1781161	all
Gd_00442-ba	chr1008	14919	24430	inter
Gd_00442-ba	chr1008	34147	36832	inter
Gd_00442-ba	chr1008	40138	48197	inter
Gd_00442-ba	chr1008	71835	73691	inter
Gd_00442-ba	chr1008	75515	97904	inter
Gd_00442-ba	chr1008	97995	102189	inter
Gd_00442-ba	chr1008	190845	217762	inter
Gd_00442-ba	chr1008	219175	508951	inter
Gd_00442-ba	chr1008	628888	630743	inter
Gd_00442-ba	chr1008	632262	639651	inter
Gd_00442-ba	chr1008	642313	643248	inter
Gd_00442-ba	chr1008	654815	667946	inter
Gd_00442-ba	chr1008	817493	819355	inter
Gd_00442-ba	chr1008	824737	825066	inter
Gd_00442-ba	chr1008	910219	910472	inter
Gd_00442-ba	chr1008	1006338	1006655	inter
Gd_00442-ba	chr1008	1064108	1065875	inter
Gd_00442-ba	chr1008	1208655	1209379	inter
Gd_00442-ba	chr1008	1341708	1344194	inter
Gd_00442-ba	chr1008	1365458	1376404	inter
Gd_00442-ba	chr1008	1404653	1406153	inter
Gd_00442-ba	chr1008	1425640	1431897	inter
Gd_00442-ba	chr1008	1434865	1458916	inter
Gd_00442-ba	chr1008	1485599	1487169	inter
Gd_00442-ba	chr1008	1510939	1512681	inter
Gd_00442-ba	chr1008	1557946	1577477	inter
Gd_00442-ba	chr1008	1754589	1757545	inter
Gd_00442-ba	chr1008	71880	73646	intra
Gd_00442-ba	chr1008	153541	154573	intra
Gd_00442-ba	chr1008	156957	158641	intra
Gd_00442-ba	chr1008	160510	161569	intra
Gd_00442-ba	chr1008	182697	190332	intra
Gd_00442-ba	chr1008	190499	395113	intra
Gd_00442-ba	chr1008	395210	669756	intra
Gd_00442-ba	chr1008	824221	824737	intra
Gd_00442-ba	chr1008	910219	910472	intra
Gd_00442-ba	chr1008	1006125	1006654	intra
Gd_00442-ba	chr1008	1557178	1589041	intra
Gd_00442-ba	chr1008	1778740	1781161	intra
Gd_00442-ba	chr1009	88710	89373	all
Gd_00442-ba	chr1009	238355	258720	all
Gd_00442-ba	chr1009	453840	455481	all
Gd_00442-ba	chr1009	471647	472837	all
Gd_00442-ba	chr1009	633809	634082	all
Gd_00442-ba	chr1009	819188	821443	all
Gd_00442-ba	chr1009	871576	872311	all
Gd_00442-ba	chr1009	921955	927981	all
Gd_00442-ba	chr1009	953783	973027	all
Gd_00442-ba	chr1009	1009484	1018430	all
Gd_00442-ba	chr1009	1020680	1035972	all
Gd_00442-ba	chr1009	1053952	1112806	all
Gd_00442-ba	chr1009	1116466	1123008	all
Gd_00442-ba	chr1009	1140195	1163656	all
Gd_00442-ba	chr1009	1163747	1194397	all
Gd_00442-ba	chr1009	1199971	1322685	all
Gd_00442-ba	chr1009	1349117	1360982	all
Gd_00442-ba	chr1009	1361027	1399542	all
Gd_00442-ba	chr1009	1436918	1441721	all
Gd_00442-ba	chr1009	1443536	1466413	all
Gd_00442-ba	chr1009	1466425	1569781	all
Gd_00442-ba	chr1009	1570368	1593796	all
Gd_00442-ba	chr1009	1612139	1633105	all
Gd_00442-ba	chr1009	1635179	1657354	all
Gd_00442-ba	chr1009	1663112	1688957	all
Gd_00442-ba	chr1009	1689116	1716461	all
Gd_00442-ba	chr1009	1740746	1741516	all
Gd_00442-ba	chr1009	1743714	1745777	all
Gd_00442-ba	chr1009	1750774	1751709	all
Gd_00442-ba	chr1009	1875608	1925772	all
Gd_00442-ba	chr1009	2015930	2022887	all
Gd_00442-ba	chr1009	2031803	2047729	all
Gd_00442-ba	chr1009	2047739	2054736	all
Gd_00442-ba	chr1009	2058733	2067784	all
Gd_00442-ba	chr1009	2068871	2075762	all
Gd_00442-ba	chr1009	2076516	2083240	all
Gd_00442-ba	chr1009	2083241	2083586	all
Gd_00442-ba	chr1009	2088521	2090376	all
Gd_00442-ba	chr1009	2093859	2095754	all
Gd_00442-ba	chr1009	2110323	2112189	all
Gd_00442-ba	chr1009	88717	89373	inter
Gd_00442-ba	chr1009	453840	455481	inter
Gd_00442-ba	chr1009	633809	634082	inter
Gd_00442-ba	chr1009	819188	821443	inter
Gd_00442-ba	chr1009	871576	872311	inter
Gd_00442-ba	chr1009	921955	927981	inter
Gd_00442-ba	chr1009	1020680	1035972	inter
Gd_00442-ba	chr1009	1053952	1112806	inter
Gd_00442-ba	chr1009	1116466	1123008	inter
Gd_00442-ba	chr1009	1220598	1236912	inter
Gd_00442-ba	chr1009	1261795	1298223	inter
Gd_00442-ba	chr1009	1436918	1441721	inter
Gd_00442-ba	chr1009	1443536	1466413	inter
Gd_00442-ba	chr1009	1466425	1467934	inter
Gd_00442-ba	chr1009	1486280	1524569	inter
Gd_00442-ba	chr1009	1547480	1548921	inter
Gd_00442-ba	chr1009	1548989	1553294	inter
Gd_00442-ba	chr1009	1554530	1569650	inter
Gd_00442-ba	chr1009	1570368	1593796	inter
Gd_00442-ba	chr1009	1612139	1633105	inter
Gd_00442-ba	chr1009	1635179	1657354	inter
Gd_00442-ba	chr1009	1750774	1751709	inter
Gd_00442-ba	chr1009	1912570	1914051	inter
Gd_00442-ba	chr1009	1914132	1914481	inter
Gd_00442-ba	chr1009	2015931	2022887	inter
Gd_00442-ba	chr1009	2031803	2047729	inter
Gd_00442-ba	chr1009	2047739	2054736	inter
Gd_00442-ba	chr1009	2058733	2067784	inter
Gd_00442-ba	chr1009	2068871	2073478	inter
Gd_00442-ba	chr1009	2083241	2083586	inter
Gd_00442-ba	chr1009	2088521	2090376	inter
Gd_00442-ba	chr1009	88710	89373	intra
Gd_00442-ba	chr1009	238355	258720	intra
Gd_00442-ba	chr1009	471647	472837	intra
Gd_00442-ba	chr1009	819188	821443	intra
Gd_00442-ba	chr1009	871576	872311	intra
Gd_00442-ba	chr1009	953783	973027	intra
Gd_00442-ba	chr1009	1009484	1018430	intra
Gd_00442-ba	chr1009	1140195	1163656	intra
Gd_00442-ba	chr1009	1163747	1194397	intra
Gd_00442-ba	chr1009	1199971	1322685	intra
Gd_00442-ba	chr1009	1349117	1360982	intra
Gd_00442-ba	chr1009	1361027	1399542	intra
Gd_00442-ba	chr1009	1466425	1569781	intra
Gd_00442-ba	chr1009	1663112	1688957	intra
Gd_00442-ba	chr1009	1689116	1716461	intra
Gd_00442-ba	chr1009	1740746	1741516	intra
Gd_00442-ba	chr1009	1743714	1745777	intra
Gd_00442-ba	chr1009	1875608	1925772	intra
Gd_00442-ba	chr1009	2015930	2022887	intra
Gd_00442-ba	chr1009	2031803	2047384	intra
Gd_00442-ba	chr1009	2058733	2067784	intra
Gd_00442-ba	chr1009	2068871	2075762	intra
Gd_00442-ba	chr1009	2076516	2083240	intra
Gd_00442-ba	chr1009	2083241	2083586	intra
Gd_00442-ba	chr1009	2093859	2095754	intra
Gd_00442-ba	chr1009	2110323	2112189	intra
Gd_00442-ba	chr1010	12381	19659	all
Gd_00442-ba	chr1010	82729	83665	all
Gd_00442-ba	chr1010	99966	153477	all
Gd_00442-ba	chr1010	386063	387000	all
