iso	chr	start	end	mapon
Gd_00442-ba	chr1009	1009489	1009684	intra
Gd_00442-ba	chr1009	1012988	1118365	intra
Gd_00442-ba	chr1009	1120009	1134510	intra
Gd_00442-ba	chr1009	1134514	1299964	intra
Gd_00442-ba	chr1009	1300283	1361006	intra
Gd_00442-ba	chr1009	1361009	1440296	intra
Gd_00442-ba	chr1009	1440312	1453626	intra
Gd_00442-ba	chr1009	1453630	1466422	intra
Gd_00442-ba	chr1009	1466423	1547479	intra
Gd_00442-ba	chr1009	1554502	1571184	intra
Gd_00442-ba	chr1009	1571208	1634072	intra
Gd_00442-ba	chr1009	1635156	1658389	intra
Gd_00442-ba	chr1009	1660484	1716461	intra
Gd_00442-ba	chr1009	1867232	1925774	intra
Gd_00442-ba	chr1009	1957651	1972649	intra
Gd_00442-ba	chr1009	1977294	1977835	intra
Gd_00442-ba	chr1009	1978822	1983796	intra
Gd_00442-ba	chr1009	1983797	1985008	intra
Gd_00442-ba	chr1009	1985651	1985988	intra
Gd_00442-ba	chr1009	1985989	1988332	intra
Gd_00442-ba	chr1009	1988337	2012318	intra
Gd_00442-ba	chr1009	2012322	2012534	intra
Gd_00442-ba	chr1009	2012787	2013016	intra
Gd_00442-ba	chr1009	2013793	2015913	intra
Gd_00442-ba	chr1009	2022921	2025276	intra
Gd_00442-ba	chr1009	2025277	2028662	intra
Gd_00442-ba	chr1009	2028665	2029105	intra
Gd_00442-ba	chr1009	2029106	2047737	intra
Gd_00442-ba	chr1009	2054261	2068870	intra
Gd_00442-ba	chr1009	2069996	2073312	intra
Gd_00442-ba	chr1010	99955	116377	all
Gd_00442-ba	chr1010	117625	119175	all
Gd_00442-ba	chr1010	119184	153477	all
Gd_00442-ba	chr1010	229537	243521	all
Gd_00442-ba	chr1010	249820	255248	all
Gd_00442-ba	chr1010	259542	264676	all
Gd_00442-ba	chr1010	346794	347143	all
Gd_00442-ba	chr1010	354820	366377	all
Gd_00442-ba	chr1010	517635	522033	all
Gd_00442-ba	chr1010	522104	547349	all
Gd_00442-ba	chr1010	617617	626522	all
Gd_00442-ba	chr1010	729980	747453	all
Gd_00442-ba	chr1010	747461	799626	all
Gd_00442-ba	chr1010	830907	860083	all
Gd_00442-ba	chr1010	875422	883817	all
Gd_00442-ba	chr1010	884350	902078	all
Gd_00442-ba	chr1010	912065	934672	all
Gd_00442-ba	chr1010	959910	960206	all
Gd_00442-ba	chr1010	964173	974781	all
Gd_00442-ba	chr1010	975233	975544	all
Gd_00442-ba	chr1010	976239	977974	all
Gd_00442-ba	chr1010	987534	1000474	all
Gd_00442-ba	chr1010	1079083	1089843	all
Gd_00442-ba	chr1010	1089865	1101386	all
Gd_00442-ba	chr1010	1255579	1289268	all
Gd_00442-ba	chr1010	1755913	1756081	all
Gd_00442-ba	chr1010	1756390	1758593	all
Gd_00442-ba	chr1010	1758595	1781852	all
Gd_00442-ba	chr1010	1781863	1795293	all
Gd_00442-ba	chr1010	1912796	1915907	all
Gd_00442-ba	chr1010	99955	116377	inter
Gd_00442-ba	chr1010	117625	119175	inter
Gd_00442-ba	chr1010	119184	153477	inter
Gd_00442-ba	chr1010	229537	243521	inter
Gd_00442-ba	chr1010	249820	255248	inter
Gd_00442-ba	chr1010	259542	264676	inter
Gd_00442-ba	chr1010	517635	522033	inter
Gd_00442-ba	chr1010	522104	547349	inter
Gd_00442-ba	chr1010	617617	626522	inter
Gd_00442-ba	chr1010	729980	747453	inter
Gd_00442-ba	chr1010	747461	799626	inter
Gd_00442-ba	chr1010	830907	860082	inter
Gd_00442-ba	chr1010	959910	960206	inter
Gd_00442-ba	chr1010	964173	974781	inter
Gd_00442-ba	chr1010	975233	975544	inter
Gd_00442-ba	chr1010	976239	977974	inter
Gd_00442-ba	chr1010	1081933	1089843	inter
Gd_00442-ba	chr1010	1089865	1101386	inter
Gd_00442-ba	chr1010	1255579	1289268	inter
Gd_00442-ba	chr1010	1912796	1915907	inter
Gd_00442-ba	chr1010	346794	347143	intra
Gd_00442-ba	chr1010	354820	366377	intra
Gd_00442-ba	chr1010	830907	860083	intra
Gd_00442-ba	chr1010	875422	883817	intra
Gd_00442-ba	chr1010	884350	902078	intra
Gd_00442-ba	chr1010	912065	934672	intra
Gd_00442-ba	chr1010	987534	1000474	intra
Gd_00442-ba	chr1010	1079083	1085809	intra
Gd_00442-ba	chr1010	1755913	1756081	intra
Gd_00442-ba	chr1010	1756390	1758593	intra
Gd_00442-ba	chr1010	1758595	1781852	intra
Gd_00442-ba	chr1010	1781863	1795293	intra
Gd_00442-ba	chr1011	7718	15692	all
Gd_00442-ba	chr1011	15693	62868	all
Gd_00442-ba	chr1011	64570	80121	all
Gd_00442-ba	chr1011	128314	138209	all
Gd_00442-ba	chr1011	158318	183193	all
Gd_00442-ba	chr1011	185684	196317	all
Gd_00442-ba	chr1011	196418	214084	all
Gd_00442-ba	chr1011	215238	267689	all
Gd_00442-ba	chr1011	306363	307227	all
Gd_00442-ba	chr1011	307240	319020	all
Gd_00442-ba	chr1011	324590	338374	all
Gd_00442-ba	chr1011	338434	354065	all
Gd_00442-ba	chr1011	355924	360915	all
Gd_00442-ba	chr1011	362756	364450	all
Gd_00442-ba	chr1011	368281	370030	all
Gd_00442-ba	chr1011	375870	383194	all
Gd_00442-ba	chr1011	593053	597327	all
Gd_00442-ba	chr1011	600131	604512	all
Gd_00442-ba	chr1011	635235	683319	all
Gd_00442-ba	chr1011	909075	941324	all
Gd_00442-ba	chr1011	1596837	1607273	all
Gd_00442-ba	chr1011	1607628	1608089	all
Gd_00442-ba	chr1011	1608094	1612433	all
Gd_00442-ba	chr1011	1671774	1738135	all
Gd_00442-ba	chr1011	1738142	1752879	all
Gd_00442-ba	chr1011	1752881	1767460	all
Gd_00442-ba	chr1011	1769326	1848746	all
Gd_00442-ba	chr1011	1850521	1903130	all
Gd_00442-ba	chr1011	1903133	1925010	all
Gd_00442-ba	chr1011	15693	21421	inter
Gd_00442-ba	chr1011	21422	42406	inter
Gd_00442-ba	chr1011	64570	80121	inter
Gd_00442-ba	chr1011	128314	138209	inter
Gd_00442-ba	chr1011	158318	183193	inter
Gd_00442-ba	chr1011	185684	196317	inter
Gd_00442-ba	chr1011	196418	214084	inter
Gd_00442-ba	chr1011	215238	267689	inter
Gd_00442-ba	chr1011	306363	307227	inter
Gd_00442-ba	chr1011	307240	319020	inter
Gd_00442-ba	chr1011	324590	338374	inter
Gd_00442-ba	chr1011	338434	354065	inter
Gd_00442-ba	chr1011	355924	360915	inter
Gd_00442-ba	chr1011	368281	370030	inter
Gd_00442-ba	chr1011	375870	383194	inter
Gd_00442-ba	chr1011	593053	597327	inter
Gd_00442-ba	chr1011	600131	604512	inter
Gd_00442-ba	chr1011	635235	683319	inter
Gd_00442-ba	chr1011	909075	941324	inter
Gd_00442-ba	chr1011	1754018	1762733	inter
Gd_00442-ba	chr1011	1772666	1777880	inter
Gd_00442-ba	chr1011	1840487	1841425	inter
Gd_00442-ba	chr1011	1903133	1925010	inter
Gd_00442-ba	chr1011	7718	15692	intra
Gd_00442-ba	chr1011	15693	62868	intra
Gd_00442-ba	chr1011	355924	360915	intra
Gd_00442-ba	chr1011	362756	364450	intra
Gd_00442-ba	chr1011	1596837	1607273	intra
Gd_00442-ba	chr1011	1607628	1608089	intra
Gd_00442-ba	chr1011	1608094	1612433	intra
Gd_00442-ba	chr1011	1671774	1738135	intra
Gd_00442-ba	chr1011	1738142	1752879	intra
Gd_00442-ba	chr1011	1752881	1767460	intra
Gd_00442-ba	chr1011	1769326	1775824	intra
Gd_00442-ba	chr1011	1775833	1848746	intra
Gd_00442-ba	chr1011	1850521	1903130	intra
Gd_00442-ba	chr1012	22377	76152	all
Gd_00442-ba	chr1012	76879	78959	all
Gd_00442-ba	chr1012	179461	179604	all
Gd_00442-ba	chr1012	180120	207984	all
Gd_00442-ba	chr1012	230462	249513	all
Gd_00442-ba	chr1012	249666	259160	all
Gd_00442-ba	chr1012	346481	363637	all
Gd_00442-ba	chr1012	440473	449368	all
Gd_00442-ba	chr1012	449863	496951	all
Gd_00442-ba	chr1012	501120	501333	all
Gd_00442-ba	chr1012	643942	644863	all
Gd_00442-ba	chr1012	650609	658412	all
Gd_00442-ba	chr1012	661239	663966	all
Gd_00442-ba	chr1012	676228	682429	all
Gd_00442-ba	chr1012	682438	779593	all
Gd_00442-ba	chr1012	781704	810131	all
Gd_00442-ba	chr1012	841604	841998	all
Gd_00442-ba	chr1012	843280	843962	all
Gd_00442-ba	chr1012	846305	846814	all
Gd_00442-ba	chr1012	888482	888754	all
Gd_00442-ba	chr1012	1017627	1028552	all
Gd_00442-ba	chr1012	1102740	1114025	all
Gd_00442-ba	chr1012	22377	51485	inter
Gd_00442-ba	chr1012	56504	65615	inter
Gd_00442-ba	chr1012	179461	179604	inter
Gd_00442-ba	chr1012	180120	207984	inter
Gd_00442-ba	chr1012	230462	249513	inter
Gd_00442-ba	chr1012	249666	259160	inter
Gd_00442-ba	chr1012	449863	496951	inter
Gd_00442-ba	chr1012	501120	501333	inter
Gd_00442-ba	chr1012	643942	644863	inter
Gd_00442-ba	chr1012	650609	658412	inter
Gd_00442-ba	chr1012	676239	680988	inter
Gd_00442-ba	chr1012	680989	682429	inter
Gd_00442-ba	chr1012	682438	779593	inter
Gd_00442-ba	chr1012	1102740	1114025	inter
Gd_00442-ba	chr1012	22377	76152	intra
Gd_00442-ba	chr1012	76879	78959	intra
Gd_00442-ba	chr1012	346481	363637	intra
Gd_00442-ba	chr1012	440473	449368	intra
Gd_00442-ba	chr1012	661239	663966	intra
Gd_00442-ba	chr1012	676228	682429	intra
Gd_00442-ba	chr1012	682438	694583	intra
Gd_00442-ba	chr1012	770916	775561	intra
Gd_00442-ba	chr1012	781704	810131	intra
Gd_00442-ba	chr1012	841604	841998	intra
Gd_00442-ba	chr1012	843280	843962	intra
Gd_00442-ba	chr1012	846305	846814	intra
Gd_00442-ba	chr1012	888482	888754	intra
Gd_00442-ba	chr1012	1017627	1028552	intra
Gd_00442-ba	chr1012	1102740	1114025	intra
Gd_00442-ba	chr1013	11285	11412	all
Gd_00442-ba	chr1013	12999	19473	all
Gd_00442-ba	chr1013	100869	114903	all
Gd_00442-ba	chr1013	132683	140811	all
Gd_00442-ba	chr1013	141960	152819	all
Gd_00442-ba	chr1013	152832	208078	all
Gd_00442-ba	chr1013	208718	216063	all
Gd_00442-ba	chr1013	216065	222817	all
Gd_00442-ba	chr1013	222819	230850	all
Gd_00442-ba	chr1013	230855	263345	all
Gd_00442-ba	chr1013	263347	269118	all
Gd_00442-ba	chr1013	272179	273113	all
Gd_00442-ba	chr1013	273114	278815	all
Gd_00442-ba	chr1013	278900	328609	all
Gd_00442-ba	chr1013	328614	407313	all
Gd_00442-ba	chr1013	407317	418092	all
Gd_00442-ba	chr1013	418435	443489	all
Gd_00442-ba	chr1013	443502	446317	all
Gd_00442-ba	chr1013	446598	461914	all
Gd_00442-ba	chr1013	469011	501111	all
Gd_00442-ba	chr1013	501114	503900	all
Gd_00442-ba	chr1013	503909	517410	all
Gd_00442-ba	chr1013	517417	520661	all
Gd_00442-ba	chr1013	520752	583277	all
Gd_00442-ba	chr1013	695111	717466	all
Gd_00442-ba	chr1013	11285	11412	inter
Gd_00442-ba	chr1013	12999	19473	inter
Gd_00442-ba	chr1013	100869	114903	inter
Gd_00442-ba	chr1013	132683	140811	inter
Gd_00442-ba	chr1013	141960	152819	inter
Gd_00442-ba	chr1013	152832	208078	inter
Gd_00442-ba	chr1013	208718	216063	inter
Gd_00442-ba	chr1013	216065	222817	inter
Gd_00442-ba	chr1013	222819	230850	inter
Gd_00442-ba	chr1013	230855	263345	inter
Gd_00442-ba	chr1013	263347	269118	inter
Gd_00442-ba	chr1013	272179	273113	inter
Gd_00442-ba	chr1013	273114	278815	inter
Gd_00442-ba	chr1013	278930	308318	inter
Gd_00442-ba	chr1013	316112	328585	inter
Gd_00442-ba	chr1013	330438	367754	inter
Gd_00442-ba	chr1013	367891	381973	inter
Gd_00442-ba	chr1013	386050	405500	inter
Gd_00442-ba	chr1013	407317	418092	inter
Gd_00442-ba	chr1013	418435	443489	inter
Gd_00442-ba	chr1013	443502	446317	inter
Gd_00442-ba	chr1013	446598	461914	inter
Gd_00442-ba	chr1013	469011	501111	inter
Gd_00442-ba	chr1013	501114	503900	inter
Gd_00442-ba	chr1013	503909	517410	inter
Gd_00442-ba	chr1013	517417	520661	inter
Gd_00442-ba	chr1013	520752	583277	inter
Gd_00442-ba	chr1013	696394	700458	inter
Gd_00442-ba	chr1013	700964	716746	inter
Gd_00442-ba	chr1013	278900	317786	intra
Gd_00442-ba	chr1013	318827	320708	intra
Gd_00442-ba	chr1013	320725	328609	intra
Gd_00442-ba	chr1013	328614	407313	intra
Gd_00442-ba	chr1013	695111	708404	intra
Gd_00442-ba	chr1013	708407	717466	intra
Gd_00442-ba	chr1014	5702	7131	all
Gd_00442-ba	chr1014	7146	13468	all
Gd_00442-ba	chr1014	13472	14460	all
Gd_00442-ba	chr1014	14462	15045	all
Gd_00442-ba	chr1014	15048	15423	all
Gd_00442-ba	chr1014	15429	16326	all
Gd_00442-ba	chr1014	16345	16638	all
Gd_00442-ba	chr1014	16642	20110	all
Gd_00442-ba	chr1014	20112	72496	all
Gd_00442-ba	chr1014	209053	232284	all
Gd_00442-ba	chr1014	240035	254696	all
Gd_00442-ba	chr1014	261034	295913	all
Gd_00442-ba	chr1014	295945	307456	all
Gd_00442-ba	chr1014	307458	322045	all
Gd_00442-ba	chr1014	322062	356226	all
Gd_00442-ba	chr1014	388569	401748	all
Gd_00442-ba	chr1014	622400	626753	all
Gd_00442-ba	chr1014	1586369	1588253	all
Gd_00442-ba	chr1014	1592780	1634566	all
Gd_00442-ba	chr1014	1717402	1719279	all
Gd_00442-ba	chr1014	1723107	1724137	all
Gd_00442-ba	chr1014	209053	232284	inter
Gd_00442-ba	chr1014	240035	254696	inter
Gd_00442-ba	chr1014	261034	295913	inter
Gd_00442-ba	chr1014	295945	307456	inter
Gd_00442-ba	chr1014	307458	322045	inter
Gd_00442-ba	chr1014	322062	356226	inter
Gd_00442-ba	chr1014	388569	401748	inter
Gd_00442-ba	chr1014	622400	626753	inter
Gd_00442-ba	chr1014	5702	7131	intra
Gd_00442-ba	chr1014	7146	13468	intra
Gd_00442-ba	chr1014	13472	14460	intra
Gd_00442-ba	chr1014	14462	15045	intra
Gd_00442-ba	chr1014	15048	15423	intra
Gd_00442-ba	chr1014	15429	16326	intra
Gd_00442-ba	chr1014	16345	16638	intra
Gd_00442-ba	chr1014	16642	20110	intra
Gd_00442-ba	chr1014	20112	72496	intra
Gd_00442-ba	chr1014	209053	232284	intra
Gd_00442-ba	chr1014	1586369	1588253	intra
Gd_00442-ba	chr1014	1592780	1634566	intra
Gd_00442-ba	chr1014	1717402	1719279	intra
Gd_00442-ba	chr1014	1723107	1724137	intra
Gd_00442-ba	chr1015	917	9143	all
Gd_00442-ba	chr1015	9880	18088	all
Gd_00442-ba	chr1015	35766	41560	all
Gd_00442-ba	chr1015	55504	58779	all
Gd_00442-ba	chr1015	59119	108142	all
Gd_00442-ba	chr1015	117859	144951	all
Gd_00442-ba	chr1015	144963	208694	all
Gd_00442-ba	chr1015	224992	229706	all
Gd_00442-ba	chr1015	229707	234295	all
Gd_00442-ba	chr1015	234703	236404	all
Gd_00442-ba	chr1015	237299	242063	all
Gd_00442-ba	chr1015	242064	257380	all
Gd_00442-ba	chr1015	257943	359576	all
Gd_00442-ba	chr1015	359583	378663	all
Gd_00442-ba	chr1015	378665	382483	all
Gd_00442-ba	chr1015	382485	382885	all
Gd_00442-ba	chr1015	382926	388297	all
Gd_00442-ba	chr1015	388299	392076	all
Gd_00442-ba	chr1015	392466	393142	all
Gd_00442-ba	chr1015	395470	396142	all
Gd_00442-ba	chr1015	411401	449086	all
Gd_00442-ba	chr1015	597896	598207	all
Gd_00442-ba	chr1015	598902	599171	all
Gd_00442-ba	chr1015	601445	608238	all
Gd_00442-ba	chr1015	608242	612668	all
Gd_00442-ba	chr1015	650807	722662	all
Gd_00442-ba	chr1015	729339	830207	all
Gd_00442-ba	chr1015	891429	893794	all
Gd_00442-ba	chr1015	894788	902922	all
Gd_00442-ba	chr1015	1004637	1012416	all
Gd_00442-ba	chr1015	1012454	1022552	all
Gd_00442-ba	chr1015	1022553	1026583	all
Gd_00442-ba	chr1015	1079548	1145455	all
Gd_00442-ba	chr1015	1159861	1174578	all
Gd_00442-ba	chr1015	1174581	1184264	all
Gd_00442-ba	chr1015	1184769	1219300	all
Gd_00442-ba	chr1015	1232141	1254696	all
Gd_00442-ba	chr1015	1254697	1295710	all
Gd_00442-ba	chr1015	1295993	1310059	all
Gd_00442-ba	chr1015	1317625	1360803	all
Gd_00442-ba	chr1015	1360804	1413337	all
Gd_00442-ba	chr1015	917	9143	inter
Gd_00442-ba	chr1015	9880	18088	inter
Gd_00442-ba	chr1015	35770	41560	inter
Gd_00442-ba	chr1015	55504	58779	inter
Gd_00442-ba	chr1015	59119	108142	inter
Gd_00442-ba	chr1015	117859	144951	inter
Gd_00442-ba	chr1015	144963	208694	inter
Gd_00442-ba	chr1015	242064	257380	inter
Gd_00442-ba	chr1015	257943	359576	inter
Gd_00442-ba	chr1015	359583	378663	inter
Gd_00442-ba	chr1015	378665	382483	inter
Gd_00442-ba	chr1015	382485	382885	inter
Gd_00442-ba	chr1015	382926	388297	inter
Gd_00442-ba	chr1015	388299	392076	inter
Gd_00442-ba	chr1015	392466	393142	inter
Gd_00442-ba	chr1015	395470	396142	inter
Gd_00442-ba	chr1015	411401	449086	inter
Gd_00442-ba	chr1015	597896	598207	inter
Gd_00442-ba	chr1015	598902	599171	inter
Gd_00442-ba	chr1015	601445	608238	inter
Gd_00442-ba	chr1015	608242	612668	inter
Gd_00442-ba	chr1015	650807	673593	inter
Gd_00442-ba	chr1015	891429	893794	inter
Gd_00442-ba	chr1015	894788	897645	inter
Gd_00442-ba	chr1015	1079548	1145455	inter
Gd_00442-ba	chr1015	1159861	1174578	inter
Gd_00442-ba	chr1015	1174581	1184264	inter
Gd_00442-ba	chr1015	1184769	1219300	inter
Gd_00442-ba	chr1015	1232141	1254418	inter
Gd_00442-ba	chr1015	1256032	1260060	inter
Gd_00442-ba	chr1015	1261119	1294124	inter
Gd_00442-ba	chr1015	1295993	1310059	inter
Gd_00442-ba	chr1015	1317930	1319666	inter
Gd_00442-ba	chr1015	1320054	1324091	inter
Gd_00442-ba	chr1015	1324093	1340994	inter
Gd_00442-ba	chr1015	1343325	1347247	inter
Gd_00442-ba	chr1015	1360804	1362298	inter
Gd_00442-ba	chr1015	1364656	1377417	inter
Gd_00442-ba	chr1015	1377419	1413337	inter
Gd_00442-ba	chr1015	35766	37147	intra
Gd_00442-ba	chr1015	224992	229706	intra
Gd_00442-ba	chr1015	229707	234295	intra
Gd_00442-ba	chr1015	234703	236404	intra
Gd_00442-ba	chr1015	237299	242063	intra
Gd_00442-ba	chr1015	668251	722662	intra
Gd_00442-ba	chr1015	729339	830207	intra
Gd_00442-ba	chr1015	896087	902922	intra
Gd_00442-ba	chr1015	1004637	1012416	intra
Gd_00442-ba	chr1015	1012454	1022552	intra
Gd_00442-ba	chr1015	1022553	1026583	intra
Gd_00442-ba	chr1015	1254415	1254696	intra
Gd_00442-ba	chr1015	1254697	1295710	intra
Gd_00442-ba	chr1015	1317625	1360803	intra
Gd_00442-ba	chr1015	1362048	1384556	intra
Gd_00442-ba	chr1015	1384563	1386705	intra
Gd_00442-ba	chr1015	1386709	1386952	intra
Gd_00614-ba	chr1001	65259	66832	all
Gd_00614-ba	chr1001	67280	86596	all
Gd_00614-ba	chr1001	90616	120182	all
Gd_00614-ba	chr1001	175147	175994	all
Gd_00614-ba	chr1001	176408	177178	all
Gd_00614-ba	chr1001	177185	179210	all
Gd_00614-ba	chr1001	188322	197779	all
Gd_00614-ba	chr1001	197788	204021	all
Gd_00614-ba	chr1001	443888	507063	all
Gd_00614-ba	chr1001	517053	548269	all
Gd_00614-ba	chr1001	551962	632559	all
Gd_00614-ba	chr1001	632850	699816	all
Gd_00614-ba	chr1001	705828	792382	all
Gd_00614-ba	chr1001	792524	822096	all
Gd_00614-ba	chr1001	830740	870916	all
Gd_00614-ba	chr1001	896117	962853	all
Gd_00614-ba	chr1001	982426	993288	all
Gd_00614-ba	chr1001	1001234	1004206	all
Gd_00614-ba	chr1001	1008519	1051316	all
Gd_00614-ba	chr1001	1062542	1090407	all
Gd_00614-ba	chr1001	1093139	1094644	all
Gd_00614-ba	chr1001	1337148	1364181	all
Gd_00614-ba	chr1001	1367165	1387477	all
Gd_00614-ba	chr1001	1832140	1835679	all
Gd_00614-ba	chr1001	1837190	1843266	all
Gd_00614-ba	chr1001	1843740	1906798	all
Gd_00614-ba	chr1001	1920394	1937233	all
Gd_00614-ba	chr1001	2118291	2130499	all
Gd_00614-ba	chr1001	2130551	2163799	all
Gd_00614-ba	chr1001	2170785	2205352	all
Gd_00614-ba	chr1001	2205390	2230448	all
Gd_00614-ba	chr1001	2230583	2232586	all
Gd_00614-ba	chr1001	2242403	2270811	all
Gd_00614-ba	chr1001	2270845	2273227	all
Gd_00614-ba	chr1001	2273228	2284587	all
Gd_00614-ba	chr1001	2284588	2301904	all
Gd_00614-ba	chr1001	2301905	2304408	all
Gd_00614-ba	chr1001	2304411	2319399	all
Gd_00614-ba	chr1001	2319401	2328252	all
Gd_00614-ba	chr1001	2408080	2409545	all
Gd_00614-ba	chr1001	2415564	2447094	all
Gd_00614-ba	chr1001	2453014	2468851	all
Gd_00614-ba	chr1001	2472082	2486780	all
Gd_00614-ba	chr1001	2488246	2634638	all
Gd_00614-ba	chr1001	2635204	2644719	all
Gd_00614-ba	chr1001	2659498	2661850	all
Gd_00614-ba	chr1001	2693520	2698157	all
Gd_00614-ba	chr1001	2700022	2722262	all
Gd_00614-ba	chr1001	2722264	2732664	all
Gd_00614-ba	chr1001	2737140	2876384	all
Gd_00614-ba	chr1001	2876912	2877188	all
Gd_00614-ba	chr1001	2878147	2878690	all
Gd_00614-ba	chr1001	2879184	2895610	all
Gd_00614-ba	chr1001	2948749	2952608	all
Gd_00614-ba	chr1001	2966100	2994860	all
Gd_00614-ba	chr1001	2998752	2999152	all
Gd_00614-ba	chr1001	3000916	3035530	all
Gd_00614-ba	chr1001	3042536	3049708	all
Gd_00614-ba	chr1001	3054074	3070244	all
Gd_00614-ba	chr1001	3077055	3118287	all
Gd_00614-ba	chr1001	3118296	3151663	all
Gd_00614-ba	chr1001	3151668	3164419	all
Gd_00614-ba	chr1001	3164422	3165043	all
Gd_00614-ba	chr1001	3165044	3165252	all
Gd_00614-ba	chr1001	3185275	3186307	all
Gd_00614-ba	chr1001	3186313	3234423	all
Gd_00614-ba	chr1001	3236477	3238397	all
Gd_00614-ba	chr1001	3260714	3349426	all
Gd_00614-ba	chr1001	3369464	3400303	all
Gd_00614-ba	chr1001	3400306	3405076	all
Gd_00614-ba	chr1001	3407841	3415702	all
Gd_00614-ba	chr1001	3489524	3510261	all
Gd_00614-ba	chr1001	3516996	3532209	all
Gd_00614-ba	chr1001	3748482	3749912	all
Gd_00614-ba	chr1001	3750833	3759708	all
Gd_00614-ba	chr1001	3765238	3820149	all
Gd_00614-ba	chr1001	3820306	3846930	all
Gd_00614-ba	chr1001	3853640	3862750	all
Gd_00614-ba	chr1001	3862757	3910315	all
Gd_00614-ba	chr1001	3910340	3917741	all
Gd_00614-ba	chr1001	3917750	3919856	all
Gd_00614-ba	chr1001	3919859	3953391	all
Gd_00614-ba	chr1001	4154770	4261086	all
Gd_00614-ba	chr1001	4261109	4288306	all
Gd_00614-ba	chr1001	4300177	4300298	all
Gd_00614-ba	chr1001	4305018	4310835	all
Gd_00614-ba	chr1001	4311118	4326697	all
Gd_00614-ba	chr1001	4330765	4341892	all
Gd_00614-ba	chr1001	4351752	4394032	all
Gd_00614-ba	chr1001	4405097	4423847	all
Gd_00614-ba	chr1001	4429937	4430188	all
Gd_00614-ba	chr1001	4432876	4449676	all
Gd_00614-ba	chr1001	4455209	4469619	all
Gd_00614-ba	chr1001	4474711	4515701	all
Gd_00614-ba	chr1001	4515733	4526290	all
Gd_00614-ba	chr1001	4526292	4540849	all
Gd_00614-ba	chr1001	4540855	4547680	all
Gd_00614-ba	chr1001	4554202	4576721	all
Gd_00614-ba	chr1001	4576736	4623529	all
Gd_00614-ba	chr1001	4631448	4640674	all
Gd_00614-ba	chr1001	4643085	4716366	all
Gd_00614-ba	chr1001	4716367	4733106	all
Gd_00614-ba	chr1001	4733107	4742319	all
Gd_00614-ba	chr1001	4742323	4765175	all
Gd_00614-ba	chr1001	4765176	4775954	all
Gd_00614-ba	chr1001	4775971	4834547	all
Gd_00614-ba	chr1001	4840902	4849449	all
Gd_00614-ba	chr1001	4859876	4862035	all
Gd_00614-ba	chr1001	4875649	4919034	all
Gd_00614-ba	chr1001	65259	66832	inter
Gd_00614-ba	chr1001	67280	86596	inter
Gd_00614-ba	chr1001	90616	120182	inter
Gd_00614-ba	chr1001	175147	175994	inter
Gd_00614-ba	chr1001	176408	177178	inter
Gd_00614-ba	chr1001	177185	179210	inter
Gd_00614-ba	chr1001	188322	197779	inter
Gd_00614-ba	chr1001	197788	204021	inter
Gd_00614-ba	chr1001	443888	447602	inter
Gd_00614-ba	chr1001	457411	477844	inter
Gd_00614-ba	chr1001	487836	497838	inter
Gd_00614-ba	chr1001	506493	507063	inter
Gd_00614-ba	chr1001	523609	538536	inter
Gd_00614-ba	chr1001	544251	548269	inter
Gd_00614-ba	chr1001	551962	587065	inter
Gd_00614-ba	chr1001	612073	612178	inter
Gd_00614-ba	chr1001	619888	632559	inter
Gd_00614-ba	chr1001	669579	673296	inter
Gd_00614-ba	chr1001	678694	688525	inter
Gd_00614-ba	chr1001	690831	694364	inter
Gd_00614-ba	chr1001	708939	729985	inter
Gd_00614-ba	chr1001	729987	748604	inter
Gd_00614-ba	chr1001	748619	751212	inter
Gd_00614-ba	chr1001	759628	783022	inter
Gd_00614-ba	chr1001	795062	805924	inter
Gd_00614-ba	chr1001	806132	812255	inter
Gd_00614-ba	chr1001	831274	850465	inter
Gd_00614-ba	chr1001	850511	864002	inter
Gd_00614-ba	chr1001	982426	993288	inter
Gd_00614-ba	chr1001	1001234	1004206	inter
Gd_00614-ba	chr1001	1008519	1051316	inter
Gd_00614-ba	chr1001	1062542	1090407	inter
Gd_00614-ba	chr1001	1093139	1094644	inter
Gd_00614-ba	chr1001	1337148	1364181	inter
Gd_00614-ba	chr1001	1367165	1387477	inter
Gd_00614-ba	chr1001	1834663	1835665	inter
Gd_00614-ba	chr1001	1843909	1847685	inter
Gd_00614-ba	chr1001	1854024	1862029	inter
Gd_00614-ba	chr1001	1869849	1870821	inter
Gd_00614-ba	chr1001	1870823	1871571	inter
Gd_00614-ba	chr1001	1871573	1878172	inter
Gd_00614-ba	chr1001	1881608	1883653	inter
Gd_00614-ba	chr1001	1891517	1899625	inter
Gd_00614-ba	chr1001	1920394	1937233	inter
Gd_00614-ba	chr1001	2118291	2130499	inter
Gd_00614-ba	chr1001	2130551	2163799	inter
Gd_00614-ba	chr1001	2170785	2205352	inter
Gd_00614-ba	chr1001	2205390	2230448	inter
Gd_00614-ba	chr1001	2230583	2232586	inter
Gd_00614-ba	chr1001	2242403	2270811	inter
Gd_00614-ba	chr1001	2270845	2273227	inter
Gd_00614-ba	chr1001	2273228	2284587	inter
Gd_00614-ba	chr1001	2284588	2301904	inter
Gd_00614-ba	chr1001	2301905	2304408	inter
Gd_00614-ba	chr1001	2304411	2319399	inter
Gd_00614-ba	chr1001	2319401	2328252	inter
Gd_00614-ba	chr1001	2659498	2661850	inter
