iso	chr	start	end	mapon
Gd_00614-ba	chr1007	1044799	1046348	intra
Gd_00614-ba	chr1007	1048082	1049018	intra
Gd_00614-ba	chr1007	1055431	1070698	intra
Gd_00614-ba	chr1007	1077350	1078510	intra
Gd_00614-ba	chr1007	1079072	1084605	intra
Gd_00614-ba	chr1007	1084819	1086752	intra
Gd_00614-ba	chr1007	1090026	1099435	intra
Gd_00614-ba	chr1007	1099820	1118094	intra
Gd_00614-ba	chr1007	1118163	1122182	intra
Gd_00614-ba	chr1007	1122419	1129146	intra
Gd_00614-ba	chr1007	1134326	1139216	intra
Gd_00614-ba	chr1007	1140473	1141124	intra
Gd_00614-ba	chr1007	1143023	1149934	intra
Gd_00614-ba	chr1007	1151624	1169070	intra
Gd_00614-ba	chr1007	1169126	1173094	intra
Gd_00614-ba	chr1007	1180677	1200893	intra
Gd_00614-ba	chr1007	1253457	1255568	intra
Gd_00614-ba	chr1007	1275311	1277526	intra
Gd_00614-ba	chr1007	1402357	1403754	intra
Gd_00614-ba	chr1007	1454378	1456328	intra
Gd_00614-ba	chr1007	1537934	1542031	intra
Gd_00614-ba	chr1007	1573626	1575491	intra
Gd_00614-ba	chr1007	1597686	1602250	intra
Gd_00614-ba	chr1007	1636946	1637642	intra
Gd_00614-ba	chr1007	1638248	1640063	intra
Gd_00614-ba	chr1007	1644333	1646484	intra
Gd_00614-ba	chr1007	1646962	1648049	intra
Gd_00614-ba	chr1007	1655448	1657174	intra
Gd_00614-ba	chr1007	1724383	1731112	intra
Gd_00614-ba	chr1007	1759115	1759870	intra
Gd_00614-ba	chr1007	1760817	1761914	intra
Gd_00614-ba	chr1007	1803380	1810374	intra
Gd_00614-ba	chr1007	1822495	1823626	intra
Gd_00614-ba	chr1007	1911287	1912429	intra
Gd_00614-ba	chr1007	1912430	1925881	intra
Gd_00614-ba	chr1007	2057329	2060397	intra
Gd_00614-ba	chr1007	2060414	2066979	intra
Gd_00614-ba	chr1007	2073977	2075098	intra
Gd_00614-ba	chr1007	2082237	2087042	intra
Gd_00614-ba	chr1007	2087381	2089922	intra
Gd_00614-ba	chr1007	2090480	2092554	intra
Gd_00614-ba	chr1007	2105086	2107853	intra
Gd_00614-ba	chr1007	2117020	2118885	intra
Gd_00614-ba	chr1007	2138299	2142835	intra
Gd_00614-ba	chr1007	2216680	2218396	intra
Gd_00614-ba	chr1007	2220204	2222739	intra
Gd_00614-ba	chr1007	2285117	2292115	intra
Gd_00614-ba	chr1007	2292450	2298464	intra
Gd_00614-ba	chr1007	2309629	2314193	intra
Gd_00614-ba	chr1007	2344085	2345950	intra
Gd_00614-ba	chr1007	2350693	2354997	intra
Gd_00614-ba	chr1007	2400710	2401804	intra
Gd_00614-ba	chr1007	2402538	2403545	intra
Gd_00614-ba	chr1007	2404091	2405762	intra
Gd_00614-ba	chr1007	2407022	2408077	intra
Gd_00614-ba	chr1007	2408189	2415951	intra
Gd_00614-ba	chr1007	2416783	2431587	intra
Gd_00614-ba	chr1007	2432244	2444533	intra
Gd_00614-ba	chr1007	2496724	2500086	intra
Gd_00614-ba	chr1007	2505353	2506288	intra
Gd_00614-ba	chr1008	10543	12427	all
Gd_00614-ba	chr1008	13023	16593	all
Gd_00614-ba	chr1008	18678	21609	all
Gd_00614-ba	chr1008	22970	26530	all
Gd_00614-ba	chr1008	26531	36383	all
Gd_00614-ba	chr1008	37320	39457	all
Gd_00614-ba	chr1008	40391	47859	all
Gd_00614-ba	chr1008	49375	51155	all
Gd_00614-ba	chr1008	51156	55289	all
Gd_00614-ba	chr1008	55301	62038	all
Gd_00614-ba	chr1008	64884	81566	all
Gd_00614-ba	chr1008	82128	84611	all
Gd_00614-ba	chr1008	84612	95629	all
Gd_00614-ba	chr1008	95630	108618	all
Gd_00614-ba	chr1008	109101	111004	all
Gd_00614-ba	chr1008	111941	116568	all
Gd_00614-ba	chr1008	116778	118428	all
Gd_00614-ba	chr1008	121938	123939	all
Gd_00614-ba	chr1008	145652	156885	all
Gd_00614-ba	chr1008	164434	166145	all
Gd_00614-ba	chr1008	169121	172225	all
Gd_00614-ba	chr1008	179382	180595	all
Gd_00614-ba	chr1008	180600	186275	all
Gd_00614-ba	chr1008	186628	190234	all
Gd_00614-ba	chr1008	190239	233622	all
Gd_00614-ba	chr1008	233888	249623	all
Gd_00614-ba	chr1008	250909	257269	all
Gd_00614-ba	chr1008	257304	269536	all
Gd_00614-ba	chr1008	275149	281057	all
Gd_00614-ba	chr1008	282918	291422	all
Gd_00614-ba	chr1008	339720	362853	all
Gd_00614-ba	chr1008	363464	364402	all
Gd_00614-ba	chr1008	387560	395194	all
Gd_00614-ba	chr1008	421318	426028	all
Gd_00614-ba	chr1008	438248	438850	all
Gd_00614-ba	chr1008	460166	484416	all
Gd_00614-ba	chr1008	486277	487438	all
Gd_00614-ba	chr1008	494067	495935	all
Gd_00614-ba	chr1008	497983	499611	all
Gd_00614-ba	chr1008	503282	505493	all
Gd_00614-ba	chr1008	506146	508373	all
Gd_00614-ba	chr1008	514115	531075	all
Gd_00614-ba	chr1008	531850	536713	all
Gd_00614-ba	chr1008	546171	550616	all
Gd_00614-ba	chr1008	559486	562432	all
Gd_00614-ba	chr1008	563367	579465	all
Gd_00614-ba	chr1008	579466	580067	all
Gd_00614-ba	chr1008	580068	588435	all
Gd_00614-ba	chr1008	595805	597955	all
Gd_00614-ba	chr1008	604571	611966	all
Gd_00614-ba	chr1008	612386	614389	all
Gd_00614-ba	chr1008	616119	616903	all
Gd_00614-ba	chr1008	618277	624700	all
Gd_00614-ba	chr1008	625090	642743	all
Gd_00614-ba	chr1008	642776	660499	all
Gd_00614-ba	chr1008	660612	667326	all
Gd_00614-ba	chr1008	667457	669726	all
Gd_00614-ba	chr1008	721878	722803	all
Gd_00614-ba	chr1008	723274	725897	all
Gd_00614-ba	chr1008	733575	737717	all
Gd_00614-ba	chr1008	751003	768288	all
Gd_00614-ba	chr1008	859402	866398	all
Gd_00614-ba	chr1008	876548	877486	all
Gd_00614-ba	chr1008	878934	881302	all
Gd_00614-ba	chr1008	881303	882227	all
Gd_00614-ba	chr1008	882228	883952	all
Gd_00614-ba	chr1008	885094	887595	all
Gd_00614-ba	chr1008	894595	900597	all
Gd_00614-ba	chr1008	962071	962987	all
Gd_00614-ba	chr1008	1046883	1047820	all
Gd_00614-ba	chr1008	1125086	1126916	all
Gd_00614-ba	chr1008	1131137	1132098	all
Gd_00614-ba	chr1008	1183887	1189886	all
Gd_00614-ba	chr1008	1323247	1324185	all
Gd_00614-ba	chr1008	1349706	1352065	all
Gd_00614-ba	chr1008	1395765	1402492	all
Gd_00614-ba	chr1008	1414524	1417252	all
Gd_00614-ba	chr1008	1430811	1437518	all
Gd_00614-ba	chr1008	1461722	1464655	all
Gd_00614-ba	chr1008	1466511	1471723	all
Gd_00614-ba	chr1008	1473754	1483537	all
Gd_00614-ba	chr1008	1487271	1511393	all
Gd_00614-ba	chr1008	1518662	1524602	all
Gd_00614-ba	chr1008	1524844	1540828	all
Gd_00614-ba	chr1008	1541550	1544026	all
Gd_00614-ba	chr1008	1544701	1558445	all
Gd_00614-ba	chr1008	1562844	1569283	all
Gd_00614-ba	chr1008	1572109	1574885	all
Gd_00614-ba	chr1008	1575215	1583407	all
Gd_00614-ba	chr1008	1585715	1587019	all
Gd_00614-ba	chr1008	1596377	1597271	all
Gd_00614-ba	chr1008	1597272	1597949	all
Gd_00614-ba	chr1008	1600870	1608765	all
Gd_00614-ba	chr1008	1610626	1613735	all
Gd_00614-ba	chr1008	1621371	1622941	all
Gd_00614-ba	chr1008	1623586	1624632	all
Gd_00614-ba	chr1008	1629521	1636524	all
Gd_00614-ba	chr1008	1637908	1647748	all
Gd_00614-ba	chr1008	1648487	1650351	all
Gd_00614-ba	chr1008	1652828	1653763	all
Gd_00614-ba	chr1008	1654401	1656202	all
Gd_00614-ba	chr1008	1699637	1700405	all
Gd_00614-ba	chr1008	1700799	1702644	all
Gd_00614-ba	chr1008	1702790	1708658	all
Gd_00614-ba	chr1008	1709101	1712421	all
Gd_00614-ba	chr1008	1712422	1715792	all
Gd_00614-ba	chr1008	1717413	1719824	all
Gd_00614-ba	chr1008	1745972	1747657	all
Gd_00614-ba	chr1008	1786210	1793208	all
Gd_00614-ba	chr1008	1811172	1812033	all
Gd_00614-ba	chr1008	1881356	1884998	all
Gd_00614-ba	chr1008	1889523	1891520	all
Gd_00614-ba	chr1008	1928397	1929433	all
Gd_00614-ba	chr1008	1931530	1937096	all
Gd_00614-ba	chr1008	1938323	1941520	all
Gd_00614-ba	chr1008	10543	12427	inter
Gd_00614-ba	chr1008	13023	16593	inter
Gd_00614-ba	chr1008	18678	21609	inter
Gd_00614-ba	chr1008	23352	26530	inter
Gd_00614-ba	chr1008	26531	36383	inter
Gd_00614-ba	chr1008	37320	39457	inter
Gd_00614-ba	chr1008	40391	42660	inter
Gd_00614-ba	chr1008	49375	51155	inter
Gd_00614-ba	chr1008	55301	62037	inter
Gd_00614-ba	chr1008	64884	81566	inter
Gd_00614-ba	chr1008	82128	84611	inter
Gd_00614-ba	chr1008	84612	95629	inter
Gd_00614-ba	chr1008	102016	103881	inter
Gd_00614-ba	chr1008	109101	111004	inter
Gd_00614-ba	chr1008	111941	116568	inter
Gd_00614-ba	chr1008	116778	118428	inter
Gd_00614-ba	chr1008	122041	123939	inter
Gd_00614-ba	chr1008	152339	153374	inter
Gd_00614-ba	chr1008	164434	166145	inter
Gd_00614-ba	chr1008	169121	172225	inter
Gd_00614-ba	chr1008	179382	180595	inter
Gd_00614-ba	chr1008	180600	186275	inter
Gd_00614-ba	chr1008	186628	190234	inter
Gd_00614-ba	chr1008	190239	193247	inter
Gd_00614-ba	chr1008	194500	201282	inter
Gd_00614-ba	chr1008	203486	204322	inter
Gd_00614-ba	chr1008	204797	217583	inter
Gd_00614-ba	chr1008	218268	229128	inter
Gd_00614-ba	chr1008	230553	232264	inter
Gd_00614-ba	chr1008	235527	237560	inter
Gd_00614-ba	chr1008	238579	242326	inter
Gd_00614-ba	chr1008	248001	248842	inter
Gd_00614-ba	chr1008	250909	257269	inter
Gd_00614-ba	chr1008	275149	281057	inter
Gd_00614-ba	chr1008	282918	291422	inter
Gd_00614-ba	chr1008	339720	362853	inter
Gd_00614-ba	chr1008	363464	364402	inter
Gd_00614-ba	chr1008	387560	395194	inter
Gd_00614-ba	chr1008	421318	426028	inter
Gd_00614-ba	chr1008	438248	438850	inter
Gd_00614-ba	chr1008	467145	484416	inter
Gd_00614-ba	chr1008	486277	487438	inter
Gd_00614-ba	chr1008	497983	499611	inter
Gd_00614-ba	chr1008	503282	505019	inter
Gd_00614-ba	chr1008	506808	508373	inter
Gd_00614-ba	chr1008	514115	531075	inter
Gd_00614-ba	chr1008	531850	536713	inter
Gd_00614-ba	chr1008	546171	550616	inter
Gd_00614-ba	chr1008	559486	562432	inter
Gd_00614-ba	chr1008	563367	579465	inter
Gd_00614-ba	chr1008	604571	611966	inter
Gd_00614-ba	chr1008	612386	614389	inter
Gd_00614-ba	chr1008	616119	616903	inter
Gd_00614-ba	chr1008	618277	624700	inter
Gd_00614-ba	chr1008	625090	642743	inter
Gd_00614-ba	chr1008	642776	660499	inter
Gd_00614-ba	chr1008	660612	667326	inter
Gd_00614-ba	chr1008	667457	669726	inter
Gd_00614-ba	chr1008	721878	722803	inter
Gd_00614-ba	chr1008	723274	725897	inter
Gd_00614-ba	chr1008	733575	737717	inter
Gd_00614-ba	chr1008	751003	768288	inter
Gd_00614-ba	chr1008	859402	866398	inter
Gd_00614-ba	chr1008	876549	877486	inter
Gd_00614-ba	chr1008	878934	881302	inter
Gd_00614-ba	chr1008	882228	883952	inter
Gd_00614-ba	chr1008	885094	887595	inter
Gd_00614-ba	chr1008	962071	962987	inter
Gd_00614-ba	chr1008	1046883	1047820	inter
Gd_00614-ba	chr1008	1125086	1125933	inter
Gd_00614-ba	chr1008	1131137	1132098	inter
Gd_00614-ba	chr1008	1186357	1189886	inter
Gd_00614-ba	chr1008	1349706	1352065	inter
Gd_00614-ba	chr1008	1395765	1402492	inter
Gd_00614-ba	chr1008	1414524	1417252	inter
Gd_00614-ba	chr1008	1430811	1437518	inter
Gd_00614-ba	chr1008	1461722	1464655	inter
Gd_00614-ba	chr1008	1466511	1471723	inter
Gd_00614-ba	chr1008	1473754	1478589	inter
Gd_00614-ba	chr1008	1478608	1480104	inter
Gd_00614-ba	chr1008	1487271	1511393	inter
Gd_00614-ba	chr1008	1518662	1524602	inter
Gd_00614-ba	chr1008	1524844	1540828	inter
Gd_00614-ba	chr1008	1541550	1544026	inter
Gd_00614-ba	chr1008	1544701	1558445	inter
Gd_00614-ba	chr1008	1562844	1569283	inter
Gd_00614-ba	chr1008	1572109	1574885	inter
Gd_00614-ba	chr1008	1575215	1583407	inter
Gd_00614-ba	chr1008	1596377	1597271	inter
Gd_00614-ba	chr1008	1597272	1597949	inter
Gd_00614-ba	chr1008	1600870	1608765	inter
Gd_00614-ba	chr1008	1610626	1613735	inter
Gd_00614-ba	chr1008	1621371	1622941	inter
Gd_00614-ba	chr1008	1623586	1624632	inter
Gd_00614-ba	chr1008	1629521	1636524	inter
Gd_00614-ba	chr1008	1648487	1650351	inter
Gd_00614-ba	chr1008	1654401	1656202	inter
Gd_00614-ba	chr1008	1699637	1700405	inter
Gd_00614-ba	chr1008	1700799	1702644	inter
Gd_00614-ba	chr1008	1702790	1708658	inter
Gd_00614-ba	chr1008	1709101	1712421	inter
Gd_00614-ba	chr1008	1712422	1715792	inter
Gd_00614-ba	chr1008	1717413	1719824	inter
Gd_00614-ba	chr1008	1786210	1793208	inter
Gd_00614-ba	chr1008	1811172	1812033	inter
Gd_00614-ba	chr1008	1881356	1884998	inter
Gd_00614-ba	chr1008	1889524	1891519	inter
Gd_00614-ba	chr1008	1928397	1929433	inter
Gd_00614-ba	chr1008	1931530	1937096	inter
Gd_00614-ba	chr1008	1938510	1941520	inter
Gd_00614-ba	chr1008	10543	12406	intra
Gd_00614-ba	chr1008	13024	15106	intra
Gd_00614-ba	chr1008	22970	26530	intra
Gd_00614-ba	chr1008	42660	47859	intra
Gd_00614-ba	chr1008	51156	55289	intra
Gd_00614-ba	chr1008	57299	62038	intra
Gd_00614-ba	chr1008	95630	102018	intra
Gd_00614-ba	chr1008	103877	108618	intra
Gd_00614-ba	chr1008	121938	123939	intra
Gd_00614-ba	chr1008	145652	156885	intra
Gd_00614-ba	chr1008	179839	180595	intra
Gd_00614-ba	chr1008	190239	233622	intra
Gd_00614-ba	chr1008	233888	249623	intra
Gd_00614-ba	chr1008	250909	257269	intra
Gd_00614-ba	chr1008	257304	269536	intra
Gd_00614-ba	chr1008	460166	467147	intra
Gd_00614-ba	chr1008	494067	495935	intra
Gd_00614-ba	chr1008	503282	505493	intra
Gd_00614-ba	chr1008	506146	506985	intra
Gd_00614-ba	chr1008	559869	561359	intra
Gd_00614-ba	chr1008	579466	580067	intra
Gd_00614-ba	chr1008	580068	588435	intra
Gd_00614-ba	chr1008	595805	597955	intra
Gd_00614-ba	chr1008	618277	623351	intra
Gd_00614-ba	chr1008	859403	866397	intra
Gd_00614-ba	chr1008	876548	877485	intra
Gd_00614-ba	chr1008	878934	881302	intra
Gd_00614-ba	chr1008	881303	882227	intra
Gd_00614-ba	chr1008	882228	883952	intra
Gd_00614-ba	chr1008	885094	887595	intra
Gd_00614-ba	chr1008	894595	900597	intra
Gd_00614-ba	chr1008	962071	962987	intra
Gd_00614-ba	chr1008	1125374	1126916	intra
Gd_00614-ba	chr1008	1183887	1189886	intra
Gd_00614-ba	chr1008	1323247	1324185	intra
Gd_00614-ba	chr1008	1395765	1402491	intra
Gd_00614-ba	chr1008	1461722	1464655	intra
Gd_00614-ba	chr1008	1473754	1483537	intra
Gd_00614-ba	chr1008	1487271	1511393	intra
Gd_00614-ba	chr1008	1518662	1524602	intra
Gd_00614-ba	chr1008	1544701	1558445	intra
Gd_00614-ba	chr1008	1562844	1564613	intra
Gd_00614-ba	chr1008	1572109	1574885	intra
Gd_00614-ba	chr1008	1575215	1583407	intra
Gd_00614-ba	chr1008	1585715	1587019	intra
Gd_00614-ba	chr1008	1596377	1597271	intra
Gd_00614-ba	chr1008	1597272	1597949	intra
Gd_00614-ba	chr1008	1600870	1608765	intra
Gd_00614-ba	chr1008	1610626	1613735	intra
Gd_00614-ba	chr1008	1621371	1622213	intra
Gd_00614-ba	chr1008	1622287	1622941	intra
Gd_00614-ba	chr1008	1623586	1624632	intra
Gd_00614-ba	chr1008	1637908	1647748	intra
Gd_00614-ba	chr1008	1648488	1649902	intra
Gd_00614-ba	chr1008	1652828	1653763	intra
Gd_00614-ba	chr1008	1654401	1656202	intra
Gd_00614-ba	chr1008	1706450	1708658	intra
Gd_00614-ba	chr1008	1745972	1747657	intra
Gd_00614-ba	chr1008	1889523	1891520	intra
Gd_00614-ba	chr1008	1928397	1929433	intra
Gd_00614-ba	chr1008	1938323	1941520	intra
Gd_00614-ba	chr1009	34769	40402	all
Gd_00614-ba	chr1009	52743	54614	all
Gd_00614-ba	chr1009	54770	56634	all
Gd_00614-ba	chr1009	56924	57999	all
Gd_00614-ba	chr1009	58001	60056	all
Gd_00614-ba	chr1009	90359	91496	all
Gd_00614-ba	chr1009	99898	103715	all
Gd_00614-ba	chr1009	103931	118340	all
Gd_00614-ba	chr1009	118493	125050	all
Gd_00614-ba	chr1009	126077	136210	all
Gd_00614-ba	chr1009	136963	140199	all
Gd_00614-ba	chr1009	141443	144574	all
Gd_00614-ba	chr1009	151329	159612	all
Gd_00614-ba	chr1009	159961	161272	all
Gd_00614-ba	chr1009	161343	163177	all
Gd_00614-ba	chr1009	171521	181974	all
Gd_00614-ba	chr1009	184403	185607	all
Gd_00614-ba	chr1009	186342	197088	all
Gd_00614-ba	chr1009	223330	225804	all
Gd_00614-ba	chr1009	235046	241285	all
Gd_00614-ba	chr1009	245484	252206	all
Gd_00614-ba	chr1009	286125	292103	all
Gd_00614-ba	chr1009	305012	308088	all
Gd_00614-ba	chr1009	311746	319005	all
Gd_00614-ba	chr1009	321842	324500	all
Gd_00614-ba	chr1009	521264	523123	all
Gd_00614-ba	chr1009	529371	530308	all
Gd_00614-ba	chr1009	538933	540576	all
Gd_00614-ba	chr1009	542282	550315	all
Gd_00614-ba	chr1009	551889	553094	all
Gd_00614-ba	chr1009	564168	564767	all
Gd_00614-ba	chr1009	565753	567961	all
Gd_00614-ba	chr1009	574194	580931	all
Gd_00614-ba	chr1009	588207	590073	all
Gd_00614-ba	chr1009	644526	645451	all
Gd_00614-ba	chr1009	724333	726484	all
Gd_00614-ba	chr1009	735487	737268	all
Gd_00614-ba	chr1009	838510	839245	all
Gd_00614-ba	chr1009	841007	847015	all
Gd_00614-ba	chr1009	856386	858520	all
Gd_00614-ba	chr1009	863563	869365	all
Gd_00614-ba	chr1009	870485	875364	all
Gd_00614-ba	chr1009	931885	934145	all
Gd_00614-ba	chr1009	936124	937792	all
Gd_00614-ba	chr1009	943638	952129	all
Gd_00614-ba	chr1009	971726	978434	all
Gd_00614-ba	chr1009	1031371	1032970	all
Gd_00614-ba	chr1009	1034323	1035342	all
Gd_00614-ba	chr1009	1062888	1064884	all
Gd_00614-ba	chr1009	1079728	1081619	all
Gd_00614-ba	chr1009	1081848	1083712	all
Gd_00614-ba	chr1009	1088805	1110232	all
Gd_00614-ba	chr1009	1120253	1122119	all
Gd_00614-ba	chr1009	1122260	1124095	all
Gd_00614-ba	chr1009	1124428	1137359	all
Gd_00614-ba	chr1009	1139256	1157047	all
Gd_00614-ba	chr1009	1167000	1182034	all
Gd_00614-ba	chr1009	1197611	1225953	all
Gd_00614-ba	chr1009	1225954	1257637	all
Gd_00614-ba	chr1009	1258566	1259962	all
Gd_00614-ba	chr1009	1279830	1287579	all
Gd_00614-ba	chr1009	1287580	1296043	all
Gd_00614-ba	chr1009	1296044	1301284	all
Gd_00614-ba	chr1009	1302869	1342276	all
Gd_00614-ba	chr1009	1343855	1354977	all
Gd_00614-ba	chr1009	1354978	1358185	all
Gd_00614-ba	chr1009	1360572	1368454	all
Gd_00614-ba	chr1009	1368586	1373824	all
Gd_00614-ba	chr1009	1381299	1387310	all
Gd_00614-ba	chr1009	1388196	1402002	all
Gd_00614-ba	chr1009	1402003	1403391	all
Gd_00614-ba	chr1009	1406207	1410824	all
Gd_00614-ba	chr1009	1411516	1419619	all
Gd_00614-ba	chr1009	1421817	1426388	all
Gd_00614-ba	chr1009	1427659	1433532	all
Gd_00614-ba	chr1009	1435406	1437937	all
Gd_00614-ba	chr1009	1443184	1443696	all
Gd_00614-ba	chr1009	1444174	1469816	all
Gd_00614-ba	chr1009	1481998	1491003	all
Gd_00614-ba	chr1009	1491941	1493417	all
Gd_00614-ba	chr1009	1494406	1513210	all
Gd_00614-ba	chr1009	1513211	1514012	all
Gd_00614-ba	chr1009	1514013	1556902	all
Gd_00614-ba	chr1009	1567644	1591219	all
Gd_00614-ba	chr1009	1593080	1595650	all
Gd_00614-ba	chr1009	1596125	1598785	all
Gd_00614-ba	chr1009	1603715	1611316	all
Gd_00614-ba	chr1009	1612669	1613605	all
Gd_00614-ba	chr1009	1613606	1614466	all
Gd_00614-ba	chr1009	1616326	1632218	all
Gd_00614-ba	chr1009	1632693	1640882	all
Gd_00614-ba	chr1009	1645266	1646733	all
Gd_00614-ba	chr1009	1661880	1663738	all
Gd_00614-ba	chr1009	1669966	1681645	all
Gd_00614-ba	chr1009	1681649	1682288	all
Gd_00614-ba	chr1009	1689810	1693199	all
Gd_00614-ba	chr1009	1695776	1697981	all
Gd_00614-ba	chr1009	1698338	1709860	all
Gd_00614-ba	chr1009	1709895	1718228	all
Gd_00614-ba	chr1009	1719020	1720514	all
Gd_00614-ba	chr1009	1721885	1724827	all
Gd_00614-ba	chr1009	1724828	1729338	all
Gd_00614-ba	chr1009	1729673	1732864	all
Gd_00614-ba	chr1009	1733220	1734498	all
Gd_00614-ba	chr1009	1734499	1741203	all
Gd_00614-ba	chr1009	1746527	1754317	all
Gd_00614-ba	chr1009	1755186	1804663	all
Gd_00614-ba	chr1009	1805588	1829240	all
Gd_00614-ba	chr1009	1829313	1834419	all
Gd_00614-ba	chr1009	1834612	1838719	all
Gd_00614-ba	chr1009	1838725	1840918	all
Gd_00614-ba	chr1009	1842592	1858020	all
Gd_00614-ba	chr1009	1858021	1867895	all
Gd_00614-ba	chr1009	1868455	1869015	all
Gd_00614-ba	chr1009	1869103	1869740	all
Gd_00614-ba	chr1009	1870106	1878174	all
Gd_00614-ba	chr1009	1883867	1888407	all
Gd_00614-ba	chr1009	1889396	1891715	all
Gd_00614-ba	chr1009	1893891	1895421	all
Gd_00614-ba	chr1009	1895885	1901213	all
Gd_00614-ba	chr1009	1905342	1905974	all
Gd_00614-ba	chr1009	1905991	1915791	all
Gd_00614-ba	chr1009	1915819	1929155	all
Gd_00614-ba	chr1009	1929745	1935248	all
Gd_00614-ba	chr1009	1941043	1941984	all
Gd_00614-ba	chr1009	2004246	2006242	all
Gd_00614-ba	chr1009	2026813	2028517	all
Gd_00614-ba	chr1009	2068450	2080801	all
Gd_00614-ba	chr1009	2085323	2114240	all
Gd_00614-ba	chr1009	2116766	2119441	all
Gd_00614-ba	chr1009	2120050	2121964	all
Gd_00614-ba	chr1009	2122670	2134007	all
Gd_00614-ba	chr1009	2134888	2136752	all
Gd_00614-ba	chr1009	2162819	2167355	all
Gd_00614-ba	chr1009	2167551	2169434	all
Gd_00614-ba	chr1009	2180117	2183994	all
Gd_00614-ba	chr1009	2183995	2189616	all
Gd_00614-ba	chr1009	2195846	2206777	all
Gd_00614-ba	chr1009	2221899	2224095	all
Gd_00614-ba	chr1009	2227004	2229363	all
Gd_00614-ba	chr1009	2237113	2243476	all
Gd_00614-ba	chr1009	2244067	2246385	all
Gd_00614-ba	chr1009	2246387	2249058	all
Gd_00614-ba	chr1009	2250684	2257679	all
Gd_00614-ba	chr1009	2258075	2272974	all
Gd_00614-ba	chr1009	2275088	2279930	all
Gd_00614-ba	chr1009	2295242	2299244	all
Gd_00614-ba	chr1009	2303838	2307741	all
Gd_00614-ba	chr1009	34769	40402	inter
Gd_00614-ba	chr1009	52743	54614	inter
Gd_00614-ba	chr1009	54770	56634	inter
Gd_00614-ba	chr1009	56924	57999	inter
Gd_00614-ba	chr1009	58001	60056	inter
Gd_00614-ba	chr1009	90359	91496	inter
Gd_00614-ba	chr1009	99898	103715	inter
Gd_00614-ba	chr1009	103931	118340	inter
Gd_00614-ba	chr1009	118493	122972	inter
Gd_00614-ba	chr1009	126077	136210	inter
Gd_00614-ba	chr1009	137898	140199	inter
Gd_00614-ba	chr1009	141443	144574	inter
Gd_00614-ba	chr1009	151329	157074	inter
Gd_00614-ba	chr1009	158669	159612	inter
Gd_00614-ba	chr1009	159961	161272	inter
Gd_00614-ba	chr1009	161343	163177	inter
Gd_00614-ba	chr1009	171947	178199	inter
Gd_00614-ba	chr1009	184403	185607	inter
Gd_00614-ba	chr1009	186342	197088	inter
Gd_00614-ba	chr1009	223627	225804	inter
Gd_00614-ba	chr1009	235046	241285	inter
Gd_00614-ba	chr1009	245485	252206	inter
Gd_00614-ba	chr1009	286125	292103	inter
Gd_00614-ba	chr1009	305012	308088	inter
Gd_00614-ba	chr1009	311746	319005	inter
Gd_00614-ba	chr1009	321842	324500	inter
Gd_00614-ba	chr1009	521267	523122	inter
Gd_00614-ba	chr1009	529371	530308	inter
Gd_00614-ba	chr1009	542282	550315	inter
Gd_00614-ba	chr1009	551889	553094	inter
Gd_00614-ba	chr1009	565753	567961	inter
Gd_00614-ba	chr1009	574194	575135	inter
Gd_00614-ba	chr1009	579990	580931	inter
Gd_00614-ba	chr1009	588207	590073	inter
Gd_00614-ba	chr1009	644526	645451	inter
Gd_00614-ba	chr1009	724335	726484	inter
Gd_00614-ba	chr1009	735487	737268	inter
Gd_00614-ba	chr1009	838510	839245	inter
Gd_00614-ba	chr1009	842140	847015	inter
Gd_00614-ba	chr1009	856386	858520	inter
Gd_00614-ba	chr1009	863563	869365	inter
Gd_00614-ba	chr1009	870485	875364	inter
Gd_00614-ba	chr1009	931885	934145	inter
Gd_00614-ba	chr1009	936124	937792	inter
Gd_00614-ba	chr1009	943638	952129	inter
Gd_00614-ba	chr1009	971726	978434	inter
Gd_00614-ba	chr1009	1031371	1032970	inter
Gd_00614-ba	chr1009	1034323	1035342	inter
Gd_00614-ba	chr1009	1062888	1064884	inter
Gd_00614-ba	chr1009	1079728	1081619	inter
Gd_00614-ba	chr1009	1081848	1083712	inter
Gd_00614-ba	chr1009	1088805	1110232	inter
Gd_00614-ba	chr1009	1139256	1157047	inter
Gd_00614-ba	chr1009	1167000	1170731	inter
Gd_00614-ba	chr1009	1170888	1182034	inter
Gd_00614-ba	chr1009	1197611	1220814	inter
Gd_00614-ba	chr1009	1225954	1257637	inter
Gd_00614-ba	chr1009	1258566	1259962	inter
Gd_00614-ba	chr1009	1279830	1281656	inter
Gd_00614-ba	chr1009	1287580	1296043	inter
Gd_00614-ba	chr1009	1296044	1301284	inter
Gd_00614-ba	chr1009	1302869	1342276	inter
Gd_00614-ba	chr1009	1343855	1354977	inter
Gd_00614-ba	chr1009	1354978	1358185	inter
Gd_00614-ba	chr1009	1360572	1368454	inter
Gd_00614-ba	chr1009	1368586	1373824	inter
Gd_00614-ba	chr1009	1381299	1387310	inter
Gd_00614-ba	chr1009	1388196	1402002	inter
Gd_00614-ba	chr1009	1406207	1410824	inter
Gd_00614-ba	chr1009	1411516	1419619	inter
Gd_00614-ba	chr1009	1421817	1426388	inter
Gd_00614-ba	chr1009	1427659	1433532	inter
Gd_00614-ba	chr1009	1435406	1437937	inter
Gd_00614-ba	chr1009	1444174	1469816	inter
